sample_name	catalogid	collection_timestamp	description	dna_extracted	elevation	emp_status	empo_1	empo_2	empo_3	env_biome	env_feature	env_material	env_matter	env_package	geo_loc_name	host_body_habitat	host_body_product	host_body_site	host_common_name	host_sample_id	host_scientific_name	host_sex	host_subject_id	host_taxid	latitude	location_sampling	longitude	physical_specimen	physical_specimen_location	physical_specimen_remaining	prefix	public	qiita_study_id	sample_type	sampletype	scientific_name	sex	taxon_id	title
11815.BN.609.TongueEtOH	No Voucher	not provided	TongueEtOH	TRUE	926	EMP_Processed	Host-associated	Animal-associated	Animal secretion	shrubland biome	animal-associated habitat	saliva	tongue	host-associated	Uganda:Aringa	UBERON:oral cavity	UBERON:saliva	UBERON:tongue	Peters's dwarf epauletted fruit bat	BN.609.TongueEtOH	Micropteropus pusillus	NA	BN.609	77235	3.71665	Aringa Bridge; Aringa; Uganda	32.89481	TRUE	ANL	TRUE	Gilbert_7_25_17_HB2	TRUE	11815	saliva	TongueEtOH	bat metagenome	not collected	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.BN.610.SkinEtOH	No Voucher	not provided	SkinEtOH	TRUE	926	EMP_Processed	Host-associated	Animal-associated	Animal surface	shrubland biome	animal-associated habitat	sebum	skin	host-associated	Uganda:Aringa	UBERON:skin	UBERON:sebum	UBERON:skin	Peters's dwarf epauletted fruit bat	BN.610.SkinEtOH	Micropteropus pusillus	NA	BN.610	77235	3.71665	Aringa Bridge; Aringa; Uganda	32.89481	TRUE	ANL	TRUE	Gilbert_7_25_17_HB2	TRUE	11815	skin	SkinEtOH	bat metagenome	not collected	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.BN.610.TongueEtOH	No Voucher	not provided	TongueEtOH	TRUE	926	EMP_Processed	Host-associated	Animal-associated	Animal secretion	shrubland biome	animal-associated habitat	saliva	tongue	host-associated	Uganda:Aringa	UBERON:oral cavity	UBERON:saliva	UBERON:tongue	Peters's dwarf epauletted fruit bat	BN.610.TongueEtOH	Micropteropus pusillus	NA	BN.610	77235	3.71665	Aringa Bridge; Aringa; Uganda	32.89481	TRUE	ANL	TRUE	Gilbert_7_25_17_HB2	TRUE	11815	saliva	TongueEtOH	bat metagenome	not collected	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.BN.611.FecalFTA	No Voucher	not provided	FecalFTA	TRUE	926	EMP_Processed	Host-associated	Animal-associated	Animal distal gut	shrubland biome	animal-associated habitat	feces	gut	host-associated	Uganda:Aringa	UBERON:feces	UBERON:feces	UBERON:feces	bat	BN.611.FecalFTA	Epomophorus sp.	NA	BN.611	58066	3.71665	Aringa Bridge; Aringa; Uganda	32.89481	TRUE	ANL	TRUE	Gilbert_7_25_17_HB1	TRUE	11815	feces	FecalFTA	bat metagenome	not collected	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.BN.611.SkinEtOH	No Voucher	not provided	SkinEtOH	TRUE	926	EMP_Processed	Host-associated	Animal-associated	Animal surface	shrubland biome	animal-associated habitat	sebum	skin	host-associated	Uganda:Aringa	UBERON:skin	UBERON:sebum	UBERON:skin	bat	BN.611.SkinEtOH	Epomophorus sp.	NA	BN.611	58066	3.71665	Aringa Bridge; Aringa; Uganda	32.89481	TRUE	ANL	TRUE	Gilbert_7_25_17_HB2	TRUE	11815	skin	SkinEtOH	bat metagenome	not collected	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.BN.611.TongueEtOH	No Voucher	not provided	TongueEtOH	TRUE	926	EMP_Processed	Host-associated	Animal-associated	Animal secretion	shrubland biome	animal-associated habitat	saliva	tongue	host-associated	Uganda:Aringa	UBERON:oral cavity	UBERON:saliva	UBERON:tongue	bat	BN.611.TongueEtOH	Epomophorus sp.	NA	BN.611	58066	3.71665	Aringa Bridge; Aringa; Uganda	32.89481	TRUE	ANL	TRUE	Gilbert_7_25_17_HB2	TRUE	11815	saliva	TongueEtOH	bat metagenome	not collected	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.BN.612.FecalFTA	No Voucher	not provided	FecalFTA	TRUE	926	EMP_Processed	Host-associated	Animal-associated	Animal distal gut	shrubland biome	animal-associated habitat	feces	gut	host-associated	Uganda:Aringa	UBERON:feces	UBERON:feces	UBERON:feces	Peters's dwarf epauletted fruit bat	BN.612.FecalFTA	Micropteropus pusillus	NA	BN.612	77235	3.71665	Aringa Bridge; Aringa; Uganda	32.89481	TRUE	ANL	TRUE	Gilbert_7_25_17_HB1	TRUE	11815	feces	FecalFTA	bat metagenome	not collected	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.BN.612.SkinEtOH	No Voucher	not provided	SkinEtOH	TRUE	926	EMP_Processed	Host-associated	Animal-associated	Animal surface	shrubland biome	animal-associated habitat	sebum	skin	host-associated	Uganda:Aringa	UBERON:skin	UBERON:sebum	UBERON:skin	Peters's dwarf epauletted fruit bat	BN.612.SkinEtOH	Micropteropus pusillus	NA	BN.612	77235	3.71665	Aringa Bridge; Aringa; Uganda	32.89481	TRUE	ANL	TRUE	Gilbert_7_25_17_HB2	TRUE	11815	skin	SkinEtOH	bat metagenome	not collected	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.BN.612.TongueEtOH	No Voucher	not provided	TongueEtOH	TRUE	926	EMP_Processed	Host-associated	Animal-associated	Animal secretion	shrubland biome	animal-associated habitat	saliva	tongue	host-associated	Uganda:Aringa	UBERON:oral cavity	UBERON:saliva	UBERON:tongue	Peters's dwarf epauletted fruit bat	BN.612.TongueEtOH	Micropteropus pusillus	NA	BN.612	77235	3.71665	Aringa Bridge; Aringa; Uganda	32.89481	TRUE	ANL	TRUE	Gilbert_7_25_17_HB2	TRUE	11815	saliva	TongueEtOH	bat metagenome	not collected	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.BN.613.FecalFTA	No Voucher	not provided	FecalFTA	TRUE	926	EMP_Processed	Host-associated	Animal-associated	Animal distal gut	shrubland biome	animal-associated habitat	feces	gut	host-associated	Uganda:Aringa	UBERON:feces	UBERON:feces	UBERON:feces	bat	BN.613.FecalFTA	Epomophorus sp.	NA	BN.613	58066	3.71665	Aringa Bridge; Aringa; Uganda	32.89481	TRUE	ANL	TRUE	Gilbert_7_25_17_HB1	TRUE	11815	feces	FecalFTA	bat metagenome	not collected	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.BN.613.SkinEtOH	No Voucher	not provided	SkinEtOH	TRUE	926	EMP_Processed	Host-associated	Animal-associated	Animal surface	shrubland biome	animal-associated habitat	sebum	skin	host-associated	Uganda:Aringa	UBERON:skin	UBERON:sebum	UBERON:skin	bat	BN.613.SkinEtOH	Epomophorus sp.	NA	BN.613	58066	3.71665	Aringa Bridge; Aringa; Uganda	32.89481	TRUE	ANL	TRUE	Gilbert_7_25_17_HB2	TRUE	11815	skin	SkinEtOH	bat metagenome	not collected	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.BN.613.TongueEtOH	No Voucher	not provided	TongueEtOH	TRUE	926	EMP_Processed	Host-associated	Animal-associated	Animal secretion	shrubland biome	animal-associated habitat	saliva	tongue	host-associated	Uganda:Aringa	UBERON:oral cavity	UBERON:saliva	UBERON:tongue	bat	BN.613.TongueEtOH	Epomophorus sp.	NA	BN.613	58066	3.71665	Aringa Bridge; Aringa; Uganda	32.89481	TRUE	ANL	TRUE	Gilbert_7_25_17_HB2	TRUE	11815	saliva	TongueEtOH	bat metagenome	not collected	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.BN.614.FecalFTA	No Voucher	not provided	FecalFTA	TRUE	926	EMP_Processed	Host-associated	Animal-associated	Animal distal gut	shrubland biome	animal-associated habitat	feces	gut	host-associated	Uganda:Aringa	UBERON:feces	UBERON:feces	UBERON:feces	bat	BN.614.FecalFTA	Epomophorus sp.	NA	BN.614	58066	3.71665	Aringa Bridge; Aringa; Uganda	32.89481	TRUE	ANL	TRUE	Gilbert_7_25_17_HB1	TRUE	11815	feces	FecalFTA	bat metagenome	not collected	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.BN.614.SkinEtOH	No Voucher	not provided	SkinEtOH	TRUE	926	EMP_Processed	Host-associated	Animal-associated	Animal surface	shrubland biome	animal-associated habitat	sebum	skin	host-associated	Uganda:Aringa	UBERON:skin	UBERON:sebum	UBERON:skin	bat	BN.614.SkinEtOH	Epomophorus sp.	NA	BN.614	58066	3.71665	Aringa Bridge; Aringa; Uganda	32.89481	TRUE	ANL	TRUE	Gilbert_7_25_17_HB2	TRUE	11815	skin	SkinEtOH	bat metagenome	not collected	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.BN.614.TongueEtOH	No Voucher	not provided	TongueEtOH	TRUE	926	EMP_Processed	Host-associated	Animal-associated	Animal secretion	shrubland biome	animal-associated habitat	saliva	tongue	host-associated	Uganda:Aringa	UBERON:oral cavity	UBERON:saliva	UBERON:tongue	bat	BN.614.TongueEtOH	Epomophorus sp.	NA	BN.614	58066	3.71665	Aringa Bridge; Aringa; Uganda	32.89481	TRUE	ANL	TRUE	Gilbert_7_25_17_HB2	TRUE	11815	saliva	TongueEtOH	bat metagenome	not collected	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.BN.615.FecalFTA	No Voucher	not provided	FecalFTA	TRUE	926	EMP_Processed	Host-associated	Animal-associated	Animal distal gut	shrubland biome	animal-associated habitat	feces	gut	host-associated	Uganda:Aringa	UBERON:feces	UBERON:feces	UBERON:feces	Peters's dwarf epauletted fruit bat	BN.615.FecalFTA	Micropteropus pusillus	NA	BN.615	77235	3.71665	Aringa Bridge; Aringa; Uganda	32.89481	TRUE	ANL	TRUE	Gilbert_7_25_17_HB1	TRUE	11815	feces	FecalFTA	bat metagenome	not collected	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.BN.615.TongueEtOH	No Voucher	not provided	TongueEtOH	TRUE	926	EMP_Processed	Host-associated	Animal-associated	Animal secretion	shrubland biome	animal-associated habitat	saliva	tongue	host-associated	Uganda:Aringa	UBERON:oral cavity	UBERON:saliva	UBERON:tongue	Peters's dwarf epauletted fruit bat	BN.615.TongueEtOH	Micropteropus pusillus	NA	BN.615	77235	3.71665	Aringa Bridge; Aringa; Uganda	32.89481	TRUE	ANL	TRUE	Gilbert_7_25_17_HB2	TRUE	11815	saliva	TongueEtOH	bat metagenome	not collected	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.BN.616.FecalFTA	No Voucher	not provided	FecalFTA	TRUE	1678	EMP_Processed	Host-associated	Animal-associated	Animal distal gut	shrubland biome	animal-associated habitat	feces	gut	host-associated	Uganda:Kaptum	UBERON:feces	UBERON:feces	UBERON:feces	bat	BN.616.FecalFTA	Nycteris sp.	NA	BN.616	59466	1.4474	Kaptum Cave; Kaptum; Uganda	34.5769	TRUE	ANL	TRUE	Gilbert_7_25_17_HB1	TRUE	11815	feces	FecalFTA	bat metagenome	not collected	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.BN.616.SkinEtOH	No Voucher	not provided	SkinEtOH	TRUE	1678	EMP_Processed	Host-associated	Animal-associated	Animal surface	shrubland biome	animal-associated habitat	sebum	skin	host-associated	Uganda:Kaptum	UBERON:skin	UBERON:sebum	UBERON:skin	bat	BN.616.SkinEtOH	Nycteris sp.	NA	BN.616	59466	1.4474	Kaptum Cave; Kaptum; Uganda	34.5769	TRUE	ANL	TRUE	Gilbert_7_25_17_HB2	TRUE	11815	skin	SkinEtOH	bat metagenome	not collected	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.BN.616.TongueEtOH	No Voucher	not provided	TongueEtOH	TRUE	1678	EMP_Processed	Host-associated	Animal-associated	Animal secretion	shrubland biome	animal-associated habitat	saliva	tongue	host-associated	Uganda:Kaptum	UBERON:oral cavity	UBERON:saliva	UBERON:tongue	bat	BN.616.TongueEtOH	Nycteris sp.	NA	BN.616	59466	1.4474	Kaptum Cave; Kaptum; Uganda	34.5769	TRUE	ANL	TRUE	Gilbert_7_25_17_HB2	TRUE	11815	saliva	TongueEtOH	bat metagenome	not collected	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.BN.617.FecalFTA	No Voucher	not provided	FecalFTA	TRUE	1678	EMP_Processed	Host-associated	Animal-associated	Animal distal gut	shrubland biome	animal-associated habitat	feces	gut	host-associated	Uganda:Kaptum	UBERON:feces	UBERON:feces	UBERON:feces	bat	BN.617.FecalFTA	Nycteris sp.	NA	BN.617	59466	1.4474	Kaptum Cave; Kaptum; Uganda	34.5769	TRUE	ANL	TRUE	Gilbert_7_25_17_HB1	TRUE	11815	feces	FecalFTA	bat metagenome	not collected	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.BN.617.SkinEtOH	No Voucher	not provided	SkinEtOH	TRUE	1678	EMP_Processed	Host-associated	Animal-associated	Animal surface	shrubland biome	animal-associated habitat	sebum	skin	host-associated	Uganda:Kaptum	UBERON:skin	UBERON:sebum	UBERON:skin	bat	BN.617.SkinEtOH	Nycteris sp.	NA	BN.617	59466	1.4474	Kaptum Cave; Kaptum; Uganda	34.5769	TRUE	ANL	TRUE	Gilbert_7_25_17_HB2	TRUE	11815	skin	SkinEtOH	bat metagenome	not collected	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.BN.617.TongueEtOH	No Voucher	not provided	TongueEtOH	TRUE	1678	EMP_Processed	Host-associated	Animal-associated	Animal secretion	shrubland biome	animal-associated habitat	saliva	tongue	host-associated	Uganda:Kaptum	UBERON:oral cavity	UBERON:saliva	UBERON:tongue	bat	BN.617.TongueEtOH	Nycteris sp.	NA	BN.617	59466	1.4474	Kaptum Cave; Kaptum; Uganda	34.5769	TRUE	ANL	TRUE	Gilbert_7_25_17_HB2	TRUE	11815	saliva	TongueEtOH	bat metagenome	not collected	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.BN.618.SkinEtOH	No Voucher	not provided	SkinEtOH	TRUE	1678	EMP_Processed	Host-associated	Animal-associated	Animal surface	shrubland biome	animal-associated habitat	sebum	skin	host-associated	Uganda:Kaptum	UBERON:skin	UBERON:sebum	UBERON:skin	bat	BN.618.SkinEtOH	Nycteris sp.	NA	BN.618	59466	1.4474	Kaptum Cave; Kaptum; Uganda	34.5769	TRUE	ANL	TRUE	Gilbert_7_25_17_HB2	TRUE	11815	skin	SkinEtOH	bat metagenome	not collected	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.BN.618.TongueEtOH	No Voucher	not provided	TongueEtOH	TRUE	1678	EMP_Processed	Host-associated	Animal-associated	Animal secretion	shrubland biome	animal-associated habitat	saliva	tongue	host-associated	Uganda:Kaptum	UBERON:oral cavity	UBERON:saliva	UBERON:tongue	bat	BN.618.TongueEtOH	Nycteris sp.	NA	BN.618	59466	1.4474	Kaptum Cave; Kaptum; Uganda	34.5769	TRUE	ANL	TRUE	Gilbert_7_25_17_HB2	TRUE	11815	saliva	TongueEtOH	bat metagenome	not collected	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.BN.619.FecalFTA	No Voucher	not provided	FecalFTA	TRUE	1678	EMP_Processed	Host-associated	Animal-associated	Animal distal gut	shrubland biome	animal-associated habitat	feces	gut	host-associated	Uganda:Kaptum	UBERON:feces	UBERON:feces	UBERON:feces	bat	BN.619.FecalFTA	Nycteris sp.	NA	BN.619	59466	1.4474	Kaptum Cave; Kaptum; Uganda	34.5769	TRUE	ANL	TRUE	Gilbert_7_25_17_HB1	TRUE	11815	feces	FecalFTA	bat metagenome	not collected	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.BN.619.SkinEtOH	No Voucher	not provided	SkinEtOH	TRUE	1678	EMP_Processed	Host-associated	Animal-associated	Animal surface	shrubland biome	animal-associated habitat	sebum	skin	host-associated	Uganda:Kaptum	UBERON:skin	UBERON:sebum	UBERON:skin	bat	BN.619.SkinEtOH	Nycteris sp.	NA	BN.619	59466	1.4474	Kaptum Cave; Kaptum; Uganda	34.5769	TRUE	ANL	TRUE	Gilbert_7_25_17_HB2	TRUE	11815	skin	SkinEtOH	bat metagenome	not collected	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.BN.619.TongueEtOH	No Voucher	not provided	TongueEtOH	TRUE	1678	EMP_Processed	Host-associated	Animal-associated	Animal secretion	shrubland biome	animal-associated habitat	saliva	tongue	host-associated	Uganda:Kaptum	UBERON:oral cavity	UBERON:saliva	UBERON:tongue	bat	BN.619.TongueEtOH	Nycteris sp.	NA	BN.619	59466	1.4474	Kaptum Cave; Kaptum; Uganda	34.5769	TRUE	ANL	TRUE	Gilbert_7_25_17_HB2	TRUE	11815	saliva	TongueEtOH	bat metagenome	not collected	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.BN.620.FecalFTA	No Voucher	not provided	FecalFTA	TRUE	1678	EMP_Processed	Host-associated	Animal-associated	Animal distal gut	shrubland biome	animal-associated habitat	feces	gut	host-associated	Uganda:Kaptum	UBERON:feces	UBERON:feces	UBERON:feces	bat	BN.620.FecalFTA	Nycteris sp.	NA	BN.620	59466	1.4474	Kaptum Cave; Kaptum; Uganda	34.5769	TRUE	ANL	TRUE	Gilbert_7_25_17_HB1	TRUE	11815	feces	FecalFTA	bat metagenome	not collected	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.BN.620.SkinEtOH	No Voucher	not provided	SkinEtOH	TRUE	1678	EMP_Processed	Host-associated	Animal-associated	Animal surface	shrubland biome	animal-associated habitat	sebum	skin	host-associated	Uganda:Kaptum	UBERON:skin	UBERON:sebum	UBERON:skin	bat	BN.620.SkinEtOH	Nycteris sp.	NA	BN.620	59466	1.4474	Kaptum Cave; Kaptum; Uganda	34.5769	TRUE	ANL	TRUE	Gilbert_7_25_17_HB2	TRUE	11815	skin	SkinEtOH	bat metagenome	not collected	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.BN.620.TongueEtOH	No Voucher	not provided	TongueEtOH	TRUE	1678	EMP_Processed	Host-associated	Animal-associated	Animal secretion	shrubland biome	animal-associated habitat	saliva	tongue	host-associated	Uganda:Kaptum	UBERON:oral cavity	UBERON:saliva	UBERON:tongue	bat	BN.620.TongueEtOH	Nycteris sp.	NA	BN.620	59466	1.4474	Kaptum Cave; Kaptum; Uganda	34.5769	TRUE	ANL	TRUE	Gilbert_7_25_17_HB2	TRUE	11815	saliva	TongueEtOH	bat metagenome	not collected	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.JCK.10020.SkinEtOH	FMNH232061	2016-07-26	SkinEtOH	TRUE	2520	EMP_Processed	Host-associated	Animal-associated	Animal surface	shrubland biome	animal-associated habitat	sebum	skin	host-associated	Uganda:Karamoja	UBERON:skin	UBERON:sebum	UBERON:skin	Egyptian rousette	JCK.10020.SkinEtOH	Rousettus aegyptiacus	Male	FMNH232061	9407	3.81083	Karamoja Provence; Kaabong District; Mout Morungole; Uganda	34.02931	TRUE	ANL	TRUE	Gilbert_7_25_17_HB2	TRUE	11815	skin	SkinEtOH	bat metagenome	male	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.JCK.10020.TongueEtOH	FMNH232061	2016-07-26	TongueEtOH	TRUE	2520	EMP_Processed	Host-associated	Animal-associated	Animal secretion	shrubland biome	animal-associated habitat	saliva	tongue	host-associated	Uganda:Karamoja	UBERON:oral cavity	UBERON:saliva	UBERON:tongue	Egyptian rousette	JCK.10020.TongueEtOH	Rousettus aegyptiacus	Male	FMNH232061	9407	3.81083	Karamoja Provence; Kaabong District; Mout Morungole; Uganda	34.02931	TRUE	ANL	TRUE	Gilbert_7_25_17_HB2	TRUE	11815	saliva	TongueEtOH	bat metagenome	male	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.JCK.10021.TongueEtOH	FMNH232122	2016-07-25	TongueEtOH	TRUE	2520	EMP_Processed	Host-associated	Animal-associated	Animal secretion	shrubland biome	animal-associated habitat	saliva	tongue	host-associated	Uganda:Karamoja	UBERON:oral cavity	UBERON:saliva	UBERON:tongue	bat	JCK.10021.TongueEtOH	Miniopterus natalensis	Female	FMNH232122	291302	3.81083	Karamoja Provence; Kaabong District; Mout Morungole; Uganda	34.02931	TRUE	ANL	TRUE	Gilbert_7_25_17_HB2	TRUE	11815	saliva	TongueEtOH	bat metagenome	female	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.JCK.10022.SkinEtOH	FMNH232081	2016-07-25	SkinEtOH	TRUE	2520	EMP_Processed	Host-associated	Animal-associated	Animal surface	shrubland biome	animal-associated habitat	sebum	skin	host-associated	Uganda:Karamoja	UBERON:skin	UBERON:sebum	UBERON:skin	Geoffroy's horseshoe bat	JCK.10022.SkinEtOH	Rhinolophus clivosus	Female	FMNH232081	59478	3.81083	Karamoja Provence; Kaabong District; Mout Morungole; Uganda	34.02931	TRUE	ANL	TRUE	Gilbert_7_25_17_HB2	TRUE	11815	skin	SkinEtOH	bat metagenome	female	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.JCK.10023.SkinEtOH	FMNH232062	2016-07-26	SkinEtOH	TRUE	2520	EMP_Processed	Host-associated	Animal-associated	Animal surface	shrubland biome	animal-associated habitat	sebum	skin	host-associated	Uganda:Karamoja	UBERON:skin	UBERON:sebum	UBERON:skin	Egyptian rousette	JCK.10023.SkinEtOH	Rousettus aegyptiacus	Male	FMNH232062	9407	3.81083	Karamoja Provence; Kaabong District; Mout Morungole; Uganda	34.02931	TRUE	ANL	TRUE	Gilbert_7_25_17_HB2	TRUE	11815	skin	SkinEtOH	bat metagenome	male	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
